fast_period,slow_period,total_return,cagr,max_drawdown,ann_vol,sharpe,sortino,calmar,n_entries,n_exits,n_flips,n_round_trips,avg_hold_bars,median_hold_bars,turnover,round_trip_bps,trend_period,lag
30,66,1.1231646691696087,0.046722718177614864,-0.2368048532029583,0.13205207207060385,0.41178571778668793,0.373854338423047,0.19730473233827783,3414,3414,225,3414,59.63415348564733,27.0,0.0182461347927567,2.0,200,1
36,55,1.1523200343754123,0.04758890968033058,-0.24133865159538193,0.13129327140114633,0.4197052314574018,0.376849290620665,0.19718726928215424,3366,3366,226,3366,59.354426619132504,28.0,0.018010474354378143,2.0,200,1
32,98,1.0373919132179297,0.04410808413483003,-0.22399349255579104,0.13313847890613756,0.3907204135031152,0.3615952138371907,0.19691681053566248,3180,3179,170,3179,66.4059748427673,27.0,0.016794566773382404,2.0,200,1
38,52,1.1244917796528129,0.04676238800993193,-0.23768498442205854,0.13110815373076318,0.41409227356165446,0.37131847257715067,0.19674102730400378,3368,3368,225,3368,59.1125296912114,28.0,0.01801548840625854,2.0,200,1
27,96,1.186498550960016,0.048590411815446766,-0.24743522977163268,0.13396374880780293,0.42110535118680753,0.39167431517136103,0.19637628748457805,3300,3299,217,3299,63.92424242424242,26.0,0.017631913437408338,2.0,200,1
35,87,1.0423481510094774,0.04426195630804797,-0.22546535215818053,0.13126934579696822,0.3955211120574972,0.3621938098667331,0.1963137834011629,3110,3109,157,3109,66.324115755627,29.0,0.016378400467309637,2.0,200,1
35,88,1.1273675157662275,0.04684826936978892,-0.23870096322827905,0.13199824826756715,0.4128030141310293,0.3780106621035976,0.19626342825012436,3094,3093,152,3093,66.75242404654169,29.0,0.016273105377821343,2.0,200,1
24,100,1.251823014363001,0.05046430517750222,-0.2574109404927719,0.13534042677570557,0.4313819036271419,0.40498416986092034,0.19604568897070349,3410,3409,242,3409,62.78944281524927,25.0,0.018308810441261637,2.0,200,1
33,61,1.1367797936893478,0.047128598290154367,-0.24047665764015558,0.13192915112221457,0.4149854534567577,0.3744117217104739,0.19597992899866667,3376,3376,231,3376,59.718898104265406,27.0,0.018085685132584066,2.0,200,1
28,70,1.1535580701277306,0.04762544666538204,-0.24313062461608115,0.13259135027529648,0.4171507870067655,0.38022497850779846,0.1958841949284903,3455,3455,231,3455,59.38813314037627,26.0,0.018481795231135256,2.0,200,1
33,93,1.0802082407768956,0.045425925277401635,-0.23193556773653345,0.1325833840144867,0.4013111307583171,0.36985579067191054,0.1958557961623337,3152,3151,165,3151,66.2864847715736,28.0,0.016629103061329375,2.0,200,1
36,57,1.1384280812707774,0.04717757038957715,-0.24088795871521673,0.13194061375357768,0.4153164669828395,0.37373653443625804,0.19584860381232902,3358,3358,226,3358,59.92972007147112,28.0,0.017970361939334985,2.0,200,1
28,75,1.340384661195658,0.0529248440084249,-0.27024761604947756,0.13335667863840012,0.45335186195067273,0.4163337570776217,0.19583833812149262,3406,3405,246,3405,60.663241338813854,27.0,0.018308810441261637,2.0,200,1
28,94,1.1062926960294477,0.04621634244852624,-0.2364199927587708,0.13238697911537878,0.407416943119238,0.3773160998465651,0.19548407014665087,3262,3261,194,3261,64.13427345187002,27.0,0.017326056272704254,2.0,200,1
23,99,1.2546595481619978,0.05054451193859344,-0.2586207286005898,0.1351690996481907,0.4323222321699362,0.40606887027639743,0.195438750064979,3444,3443,249,3443,62.21747967479675,25.0,0.018514386568357823,2.0,200,1
28,99,0.9954906700164341,0.04279297577017105,-0.2190158001860517,0.13373685807817307,0.3801404405183075,0.35325917413181324,0.19538761922116507,3271,3270,187,3270,64.60470804035464,26.0,0.017336084376465045,2.0,200,1
38,85,1.2292593287938418,0.04982288556613579,-0.2550191357667715,0.13192792475319093,0.43446159661652256,0.3964337087113265,0.1953692040259342,3062,3061,139,3061,67.1773350751143,30.0,0.01604747304320358,2.0,200,1
26,99,1.1720263092918541,0.04816815266122121,-0.2465869960629865,0.13458185044213172,0.4167946624083699,0.38957752701717563,0.19533938703287282,3346,3345,220,3345,63.58726838015541,26.0,0.017877601979547682,2.0,200,1
27,73,1.2894624918888646,0.05152096972547082,-0.2638415864426691,0.13294703989956208,0.44430509684593195,0.40587944593637854,0.19527236179905993,3426,3426,248,3426,59.947168709865736,26.5,0.01842162660857052,2.0,200,1
34,92,1.0783682821271547,0.04536981947467367,-0.23239455202958748,0.13243979845153303,0.40119758444300924,0.369257095123349,0.19522755193029387,3132,3131,156,3131,66.62579821200511,28.0,0.016483695556797927,2.0,200,1
35,89,1.1312337120306037,0.04696355826263421,-0.240769147222741,0.1320313664628019,0.4135664147554798,0.37986607344454215,0.19505637995713443,3108,3107,155,3107,66.66924066924066,29.0,0.016358344259788056,2.0,200,1
36,86,1.0431626192194519,0.04428720885957538,-0.22728055477378895,0.1310339490672942,0.3961813402938535,0.36239050386754085,0.19485700791101196,3087,3086,156,3086,66.75121477162294,29.0,0.01625806322218016,2.0,200,1
32,99,1.0458279746216723,0.0443697820337261,-0.2279291424534533,0.13309218892613633,0.3926922556070322,0.3649413403778633,0.19466480484296608,3186,3185,163,3185,66.63025737602008,27.0,0.01678955272150201,2.0,200,1
33,80,1.1979587857918812,0.04892293058507846,-0.25142449937910805,0.131580055520901,0.42874033827797176,0.39407436780658145,0.19458298895252243,3205,3204,200,3204,64.22496099843994,27.0,0.01707033962680412,2.0,200,1
39,85,1.1922169868805113,0.04875653637023891,-0.2512278657367214,0.13173151963332685,0.4271983954325954,0.38950125030787686,0.19407296331265325,3051,3050,134,3050,67.343821697804,30.0,0.01596724821311726,2.0,200,1
29,87,1.199315250804312,0.048962180575794934,-0.2526335983735011,0.1320907950732714,0.4278747389411285,0.39523806364679887,0.19380708223697063,3271,3270,214,3270,63.47324977071232,26.0,0.017471463777235702,2.0,200,1
40,53,1.0431369229449072,0.0442864122921689,-0.22851612140924826,0.13172950564021557,0.3947822216709663,0.3551418218561713,0.193799947325627,3357,3357,217,3357,59.85671730711945,28.0,0.017920221420531037,2.0,200,1
28,90,1.2338031416014519,0.04995254175244135,-0.25782609010335833,0.13221515386008684,0.43473349275537354,0.4025062668835181,0.19374510055369562,3290,3289,209,3289,63.34407294832827,26.0,0.01754166050356123,2.0,200,1
25,92,1.2676173909538186,0.050909710828955346,-0.2628221933975359,0.13374459746801384,0.4380950033794082,0.4093643245320681,0.19370400258379647,3405,3404,238,3404,62.222907488986785,26.0,0.018263683974338082,2.0,200,1
24,97,1.2508136129358682,0.0504357401141704,-0.26108176706840514,0.13453539949165716,0.4329528284727741,0.4053016819837208,0.19317986346000143,3428,3427,226,3427,61.99445740956826,25.0,0.018318838545022427,2.0,200,1
38,54,1.16477704499657,0.04795564513577766,-0.24830661436374002,0.1314361764687395,0.4220559189450288,0.37886896160143885,0.19313075996247234,3344,3344,222,3344,59.873504784689,28.0,0.01788010900548788,2.0,200,1
27,71,1.1031040875682026,0.0461202153720357,-0.23905047586957395,0.13252217244696574,0.40644944505864944,0.37076385348105995,0.19293086618743613,3469,3469,249,3469,59.18132026520611,26.0,0.01864224489130789,2.0,200,1
25,100,1.1817846275395287,0.048453161882687334,-0.25145260239673317,0.13496699596219267,0.4180029580839747,0.39099340634278923,0.19269302214752831,3375,3374,217,3374,63.007407407407406,25.0,0.018007967328437947,2.0,200,1
37,53,1.1061466260742545,0.046211941861652006,-0.24056058985442685,0.13125079501439074,0.4097773053815579,0.36806252445945353,0.19210104984202425,3383,3383,226,3383,59.048182086905115,28.0,0.018095713236344856,2.0,200,1
28,91,1.2419179340141002,0.05018347958095837,-0.2614736760351398,0.13250423960575006,0.43573251152202797,0.4039971250828053,0.19192555190226543,3284,3283,204,3283,63.508830694275275,27.0,0.017486505932876886,2.0,200,1
24,98,1.226708314532806,0.04974998437295808,-0.2592991250441511,0.1347554781854819,0.4276208554114967,0.40030793777393525,0.1918632944268019,3424,3423,227,3423,62.25963785046729,25.0,0.01830379638938124,2.0,200,1
28,100,0.9886340564563136,0.042575308706947146,-0.22205755196982568,0.13390704235073747,0.3782683918052203,0.3521587374293977,0.1917309649199974,3279,3278,196,3278,64.66117718816713,26.0,0.017421323258431754,2.0,200,1
33,76,1.1880808477452383,0.04863641944370789,-0.2539589497835797,0.13190779502744723,0.42593233528681973,0.3899264948979223,0.1915129176788421,3231,3230,213,3230,63.36799752398638,27.0,0.017265887650139516,2.0,200,1
27,95,1.172288568955823,0.04817582814096988,-0.2515794662158405,0.13306202961367844,0.42008129074242556,0.3905123757383313,0.1914934826184814,3294,3293,224,3293,63.679113539769276,26.0,0.01763692748928873,2.0,200,1
34,59,1.1231578588771773,0.046722514545080696,-0.24399779515187825,0.13173838128733675,0.4124512974248831,0.37086751011190594,0.1914874456795723,3363,3363,227,3363,59.63722866488254,27.0,0.018000446250617357,2.0,200,1
37,55,1.1650811977497422,0.047964574604104415,-0.250652325820242,0.13147451009321104,0.4220359746558718,0.37876043088098216,0.19135898478956356,3359,3359,218,3359,59.569217028877645,28.0,0.01793526357617222,2.0,200,1
36,54,1.0912482972885993,0.04576159358649701,-0.2391772617829443,0.13120942345273578,0.4065838597374705,0.3649627043004616,0.19132919762258213,3389,3389,224,3389,58.902626143405136,28.0,0.018115769443866437,2.0,200,1
28,82,1.2298519417832225,0.049839809650071176,-0.26062503413634264,0.13286499053637785,0.4324502259882384,0.39902273222648266,0.19123185850211963,3339,3338,239,3338,62.2869122491764,27.0,0.01793777060211242,2.0,200,1
35,91,1.0316176820983634,0.0439283723342514,-0.22974122898134863,0.1320377296085545,0.3915697082057562,0.3591941039939727,0.19120804972196648,3112,3111,153,3111,66.79530848329048,28.5,0.016368372363548846,2.0,200,1
29,73,1.3235155088080464,0.05246298354259915,-0.2745844168887276,0.13291794007261418,0.4511085236095122,0.4128316972340466,0.1910632225129484,3376,3376,231,3376,60.82049763033175,27.0,0.018085685132584066,2.0,200,1
40,86,0.9659282632794939,0.04184943342581926,-0.21929468574204636,0.13136048120135652,0.3777336715787013,0.3444592066578471,0.1908365142739767,3064,3063,134,3063,67.00195822454307,29.0,0.016032430887562392,2.0,200,1
27,88,1.2827786820122031,0.051334530420408475,-0.26905769150711967,0.13263437981357717,0.4436944924189331,0.41200338261898556,0.1907937666931558,3346,3345,218,3345,62.39928272564256,26.0,0.017867573875786892,2.0,200,1
25,96,1.2190612756453008,0.04953098134391887,-0.25991345836876434,0.1335348229567953,0.42874098042262204,0.4005138552978415,0.190567205156589,3392,3391,220,3391,62.308372641509436,25.0,0.018108248366045843,2.0,200,1
29,81,1.1938567510177327,0.04880409756744908,-0.25654126940388855,0.1326925744247637,0.4254010250488919,0.39194033011980234,0.19023877788105045,3320,3319,219,3319,62.46355421686747,27.0,0.01774222257877702,2.0,200,1
30,87,1.2064011161965413,0.049166844693367295,-0.25845088872177213,0.13215667088726482,0.42920205799792294,0.3970609719930075,0.19023670197666237,3239,3238,205,3238,64.09447360296387,27.0,0.017265887650139516,2.0,200,1
31,100,1.0311581659963158,0.04391405017921057,-0.230961073883849,0.1335522621560339,0.3885311005454733,0.36107178729492007,0.19013615342512252,3216,3215,182,3215,66.10074626865672,27.0,0.017035241263641355,2.0,200,1
40,82,1.1605541963207164,0.04783154671775969,-0.25184560562661706,0.13153644036392648,0.4209286559361233,0.38287165845603754,0.1899240870165275,3032,3031,140,3031,67.43238786279683,30.0,0.015902065538672128,2.0,200,1
28,79,1.3526548996655046,0.05325883041807833,-0.2805515551725284,0.13315302113638278,0.4562201237425053,0.4201820215698187,0.18983616178967963,3336,3335,243,3335,62.10341726618705,27.0,0.017942784653992815,2.0,200,1
28,89,1.168383123739114,0.04806143843482946,-0.25371617949461556,0.1321619221759387,0.42121521853078203,0.3898389680262369,0.18942993123483257,3313,3312,214,3312,62.81557500754603,26.0,0.017682053956212286,2.0,200,1
34,91,1.0558364973389347,0.044678948268468854,-0.23632625683913977,0.13217461797739277,0.3967339265560197,0.3649789949672887,0.18905621773073011,3127,3126,162,3126,66.44515510073553,28.0,0.01648870960867832,2.0,200,1
27,91,1.2355092122533518,0.05000115994665477,-0.264808038517784,0.13272123347806625,0.43392896228501143,0.40253208016657516,0.18882040071943204,3327,3326,207,3326,62.851818455064624,26.0,0.017717152319375047,2.0,200,1
28,88,1.2420862822838643,0.05018826226389672,-0.2658993337982073,0.13236693537110317,0.4360829016317206,0.40357126900851864,0.1887491087209151,3304,3303,210,3303,63.00423728813559,26.0,0.017616871281767154,2.0,200,1
27,90,1.249754536712424,0.050405756364048315,-0.2671111268989187,0.13289662811133565,0.4364309282812567,0.40484162830384984,0.18870706342054808,3347,3346,208,3346,62.4338213325366,26.0,0.01782244740886334,2.0,200,1
29,88,1.2181466042942874,0.04950473868020189,-0.2635715866725761,0.13209243974951618,0.4317845883974886,0.39947313182444144,0.18782274411732988,3270,3269,208,3269,63.48623853211009,26.0,0.017436365414072938,2.0,200,1
26,78,1.2348680549218236,0.04998289286309099,-0.26642740136376497,0.1335177741160288,0.43201011642540665,0.396853152521545,0.18760417512329058,3443,3442,245,3442,60.159744408945684,26.0,0.01848931630895585,2.0,200,1
27,76,1.2809756841689883,0.05128414948046944,-0.2733969394521685,0.13337491874864407,0.4416169335373776,0.4050873622415843,0.18758128596184137,3431,3430,244,3430,60.257067910230255,26.0,0.018424133634510717,2.0,200,1
30,99,1.0353531439032264,0.044044686077971296,-0.23523072083299756,0.1336107877379245,0.3893560144840109,0.3608877720333195,0.1872403652125051,3222,3221,181,3221,65.66076970825574,27.0,0.01706031152304333,2.0,200,1
31,85,1.1849190226133195,0.048544453480196204,-0.25929713376165775,0.13200162019385778,0.4250572564628173,0.39225941033724604,0.1872155421695389,3227,3226,210,3226,64.22652618531143,27.0,0.01723078928697675,2.0,200,1
32,100,0.9274594832195151,0.04060146847768853,-0.21693964167704505,0.1327484988813942,0.36613581938272677,0.33979790198387305,0.1871555985057418,3174,3173,157,3173,66.84908632640202,27.0,0.016699299787654904,2.0,200,1
28,78,1.4145039565108029,0.054917796511411376,-0.2934884288835291,0.1333159691845391,0.4676307676448811,0.4307396380504605,0.18712082353749457,3346,3345,232,3345,61.976090854751945,27.0,0.01793777060211242,2.0,200,1
27,70,1.030273295394733,0.04388646203906088,-0.23464444931754647,0.13239429388249507,0.3905687323316059,0.3556479355106393,0.1870338811197231,3486,3486,243,3486,58.73666092943201,26.0,0.018697399461992233,2.0,200,1
34,74,1.1112067302089605,0.046364218655434275,-0.2479695706785644,0.1318351561478868,0.40964100799022857,0.3743245973789355,0.18697543625437346,3222,3221,207,3221,63.40254500310366,28.0,0.017190676871933593,2.0,200,1
28,85,1.1882126052394373,0.04864024907881159,-0.2602793939528062,0.1325001967345767,0.4246442560466102,0.3933218723428582,0.18687706445033075,3325,3324,222,3324,62.61052631578947,26.0,0.017782334993820183,2.0,200,1
26,93,1.1922191432634062,0.04875659893785378,-0.260959070647792,0.13288702036002695,0.424628324059577,0.39463211557414085,0.18683619165573662,3364,3363,207,3363,62.37901307966706,25.0,0.017902672238949657,2.0,200,1
34,94,1.0095194012903548,0.043236145102517165,-0.23144175893240704,0.13253144864613706,0.385598427952118,0.3552166615600431,0.18681220408087357,3141,3140,152,3140,66.7497612225406,28.0,0.0165087658161999,2.0,200,1
40,91,0.8777361486743167,0.03895326426379753,-0.20857111477223877,0.13074250680158633,0.3576092782428309,0.3276998924973202,0.18676250690962065,3024,3023,125,3023,68.53769841269842,30.0,0.015786742345423047,2.0,200,1
36,90,1.0530588603967024,0.044593288227739336,-0.2387812434113532,0.13177920674820032,0.3969094797537237,0.36346553979153207,0.18675373153542713,3091,3090,142,3090,66.89162083468133,29.0,0.01620792270337621,2.0,200,1
39,92,0.9095729039672373,0.04001322191247536,-0.21426321741229382,0.13102322160647392,0.36490577367771726,0.33486459199634516,0.18674797473744795,3041,3040,130,3040,68.28872081552122,30.0,0.015897051486791734,2.0,200,1
40,49,1.0773805857320822,0.04533968243057207,-0.2428230988249187,0.1310984064191659,0.4037392868035341,0.3620915317594996,0.18671898451993266,3394,3394,220,3394,58.7162639952858,28.0,0.01812078349574683,2.0,200,1
25,77,1.2373480407047568,0.05005352235137983,-0.2685316531483304,0.13326787775695353,0.43307392821919205,0.39839623531506346,0.1863971035240731,3465,3464,263,3464,59.739105339105336,26.0,0.018689878384171642,2.0,200,1
37,84,1.0524336634205658,0.044573992658235806,-0.23935923179738217,0.13102740835855622,0.39828947884605326,0.3640522373566946,0.1862221578985002,3086,3085,152,3085,66.64614387556708,29.0,0.016232992962778185,2.0,200,1
29,67,1.0540772754427299,0.04462470794370277,-0.23985401692646258,0.13199834555185355,0.39669986226817,0.3603319191000185,0.18604945005938495,3449,3449,231,3449,59.086111916497536,27.0,0.018451710919852888,2.0,200,1
36,88,1.1262071802657636,0.04681363008985584,-0.251912825774422,0.13205401592049507,0.412434825029117,0.3780023336077528,0.185832658364825,3084,3083,158,3083,67.11381322957199,29.0,0.016253049170299766,2.0,200,1
34,57,1.0900161011856087,0.04572421181200159,-0.24605634698088485,0.1314091123354644,0.4058932962495248,0.36492465934961715,0.18582821525653928,3393,3393,232,3393,59.01473622163277,28.0,0.018175938066431172,2.0,200,1
24,94,1.2086968865616536,0.049233022011835326,-0.26502928058073827,0.1337384217917935,0.4261693834880025,0.39897164762428944,0.18576446309613334,3432,3431,240,3431,61.86684149184149,25.0,0.018409091478869533,2.0,200,1
23,100,1.1837346090913723,0.048509971020661125,-0.2611528160521809,0.134953636036975,0.41843296199019114,0.39267162855820475,0.18575319904254203,3449,3448,238,3448,62.05682806610612,25.0,0.018484302257075452,2.0,200,1
32,80,1.1421414230267608,0.04728776730370221,-0.2546492126500901,0.1319031398113342,0.4161852168057805,0.38280792515369155,0.18569767725408076,3237,3236,232,3236,63.72042014210689,27.0,0.017391238947149387,2.0,200,1
26,77,1.240121266684894,0.0501324162147041,-0.27008056836908334,0.13320449875441703,0.4337822640656114,0.39744729220729125,0.18562022628075475,3438,3437,259,3437,59.94909831297266,26.0,0.0185344427758794,2.0,200,1
39,50,1.094662071463215,0.04586505106856098,-0.24712348073397006,0.13107052613011402,0.4076305385451281,0.3655972747057063,0.18559568249985517,3394,3394,215,3394,58.733352975839715,28.0,0.018095713236344856,2.0,200,1
29,99,1.015924506646403,0.04343751760962311,-0.23424547140654528,0.13340817873548505,0.38538288546378763,0.3573921398759118,0.18543589060142393,3250,3249,186,3249,64.90184615384615,27.0,0.017225775235096358,2.0,200,1
38,83,1.0369840900482443,0.0440954071378048,-0.23794602132650755,0.1308152283843563,0.39522078237839775,0.3606543521659331,0.18531684998127138,3074,3073,151,3073,66.76968119713727,29.5,0.016167810288333053,2.0,200,1
27,92,1.1603291069892414,0.04782492554001694,-0.25870714865933897,0.13258412874740697,0.4185922070844554,0.3877244381419385,0.18486124480074556,3323,3322,203,3322,62.801685224195005,26.0,0.01767703990433189,2.0,200,1
31,83,1.209631897324881,0.04925995588966292,-0.2668634362384419,0.13178223165056274,0.4307223479014693,0.3962848120449854,0.1845886292404976,3232,3231,215,3231,63.81280940594059,27.0,0.0172809298057807,2.0,200,1
40,94,0.8388923733901288,0.037636913567665076,-0.20427881744842413,0.1306994976939563,0.3479824401260963,0.32026041603932726,0.1842428600173758,3037,3036,128,3036,68.58412907474481,29.0,0.015866967175509367,2.0,200,1
40,83,1.1602415628481997,0.04782235018598846,-0.2597313891025762,0.1314811557724905,0.42098378278091475,0.3829080868396729,0.18412233635381625,3034,3033,124,3033,67.4439683586025,30.0,0.015831868812346602,2.0,200,1
30,86,1.202941501432091,0.04906699639891454,-0.26695974460545124,0.13209828188616915,0.4286143841639175,0.39554834464835054,0.18379923336918194,3258,3257,205,3257,63.56537753222836,26.0,0.01736115463586702,2.0,200,1
39,87,0.9838277443295722,0.04242230893114507,-0.23085339300457186,0.13135178196586964,0.38193533662779083,0.34829439449794886,0.18376298645220662,3072,3071,133,3071,66.88671875,29.0,0.016067529250725156,2.0,200,1
32,82,1.1791570333920394,0.04837653626305838,-0.26385492005345834,0.13171575685280312,0.42447844585439004,0.3904393065885555,0.18334521203264675,3208,3207,208,3207,64.26278054862843,27.0,0.01712549419748846,2.0,200,1
35,56,1.0517154353482279,0.044551819037020435,-0.2432063993131649,0.13133783832479506,0.3975013694065512,0.35711435228378874,0.18318522523600728,3389,3389,225,3389,59.01622897609914,27.0,0.01812078349574683,2.0,200,1
27,93,1.1713951403599312,0.04814967684848148,-0.2629909577910654,0.13285271439329005,0.42034611888169965,0.3900553196593965,0.1830849138423012,3304,3303,219,3303,63.323244552058114,26.0,0.017661997748690705,2.0,200,1
27,78,1.3779092908300496,0.05394111663721235,-0.2947404082875167,0.13356340358167557,0.4600791806032671,0.42430357525744117,0.1830122885104823,3396,3395,250,3395,61.27826855123675,27.0,0.018278726129979266,2.0,200,1
33,59,1.0248645933044305,0.04371758577963725,-0.23899648486646063,0.13145834169984622,0.3911797890590094,0.35200059564503483,0.18292145930122974,3401,3401,231,3401,58.977653631284916,27.0,0.018211036429593937,2.0,200,1
39,98,0.8554793895929418,0.03820218501207173,-0.20982193163524976,0.1312440584356824,0.35123137402764953,0.3233956279820556,0.18206955161618493,3030,3029,127,3029,68.93729372937294,29.5,0.015826854760466205,2.0,200,1
35,57,1.0260868174718158,0.043755784390441255,-0.24038633009384702,0.1312900135458401,0.3917917685272977,0.3519381374568239,0.1820227646611975,3378,3378,221,3378,59.19775014801658,27.0,0.018045572717540908,2.0,200,1
38,94,0.9044559539154586,0.0398439855192152,-0.2188978328085781,0.13118510566292488,0.3633766958849116,0.3341373926899248,0.18202092276563553,3056,3055,132,3055,68.18455497382199,29.5,0.015982290368758447,2.0,200,1
39,83,1.1726362371706798,0.04818600190701261,-0.26473742703232217,0.13182423338895474,0.4228613738786492,0.3856795468385259,0.18201431677860008,3045,3044,150,3044,67.3960591133005,30.0,0.016017388731921208,2.0,200,1
27,72,1.199368017934558,0.04896370695944463,-0.2691297661458407,0.13257615733887657,0.4268112565620466,0.3894278192672266,0.1819334503969781,3446,3446,240,3446,59.48520023215322,26.0,0.018481795231135256,2.0,200,1
32,81,1.1365994065677198,0.04712323667323681,-0.2591371456545365,0.13166102994371953,0.4155151833287696,0.3817007241607569,0.18184670728780125,3227,3226,207,3226,63.812209482491475,27.0,0.017215747131335567,2.0,200,1
31,62,1.0249932681652276,0.04372160832118843,-0.24046432124309747,0.13189671050285728,0.39034662790778324,0.35270100465639076,0.18182160286884333,3427,3427,237,3427,59.017799824919756,27.0,0.018371486089766572,2.0,200,1
33,77,1.0615212131435978,0.04485392182510872,-0.24687548406308135,0.13178882243656484,0.39877891440893504,0.3651465491637355,0.18168641570601518,3245,3244,211,3244,63.232049306625576,27.0,0.017326056272704254,2.0,200,1
39,89,0.8737443649807859,0.038819174622715336,-0.2139178696432914,0.1310701496473415,0.3560569652318805,0.3258088417277326,0.18146765713143279,3071,3070,142,3070,67.28883099967437,29.0,0.016107641665768314,2.0,200,1
31,84,1.178244245130752,0.048349897316562584,-0.2664907944496613,0.13198012333202033,0.4236995482045225,0.39056298961357483,0.18143177296766108,3221,3220,220,3220,64.22881092828314,27.0,0.017250845494498332,2.0,200,1
39,84,1.2136885448737553,0.049376687647723294,-0.27237184154758687,0.13172554356645821,0.43169947631502553,0.393191187504288,0.18128411280391682,3045,3044,136,3044,67.34712643678161,30.0,0.015947192005595683,2.0,200,1
33,79,1.0876182154434568,0.04565140652292432,-0.25195053134554,0.13157738219241238,0.40500566912733416,0.3713470697389516,0.18119194382771614,3216,3215,208,3215,63.8261815920398,27.0,0.01716560661253162,2.0,200,1
34,99,1.0504928451930873,0.044514057634660764,-0.2457810473962102,0.13244678850594385,0.39500279312679687,0.3655671906961196,0.1811126533401987,3137,3136,138,3136,67.27191584316226,28.0,0.016418512882352795,2.0,200,1
33,78,1.0782090783628226,0.04536496268621226,-0.25069892604600974,0.13193351595737687,0.40219251026418146,0.3689002528685558,0.18095395701011746,3231,3230,221,3230,63.70473537604457,27.0,0.017306000065182674,2.0,200,1
36,95,0.9227994840894198,0.04044870784917576,-0.22371687673584983,0.13179365213814112,0.3667164377447801,0.3379426392235223,0.18080311346798808,3089,3088,139,3088,67.74004532211072,29.0,0.016182852443974237,2.0,200,1
37,96,0.9322314677866861,0.0407575410166765,-0.2256063630659204,0.131262896523174,0.3699293442567897,0.3403355637560672,0.18065776364989966,3071,3070,119,3070,67.9482253337675,29.0,0.015992318472519234,2.0,200,1
40,51,1.1123837641224466,0.046399590701262206,-0.2569884608025339,0.13127025788172839,0.4111036207053236,0.36825022885011793,0.18055126115921197,3356,3356,212,3356,59.420738974970206,28.0,0.01789013710924867,2.0,200,1
32,62,1.0801880873587195,0.04542531099238123,-0.2518081753985385,0.13166835298961516,0.40318231724506237,0.36366338837742745,0.18039648998880312,3385,3385,236,3385,59.54032496307238,27.0,0.018155881858909595,2.0,200,1
34,58,1.009977707238766,0.04325057396781551,-0.2397598863527517,0.13144087517764153,0.38780950389538155,0.3486749648940061,0.18039120148806798,3391,3391,224,3391,59.07048068416396,27.0,0.018125797547627224,2.0,200,1
27,79,1.3608708637918019,0.05348154922206594,-0.29653581446873856,0.13378775675645965,0.45626918190376337,0.4209716946384959,0.18035443481888114,3379,3378,247,3378,61.57827759692216,27.0,0.018178445092371372,2.0,200,1
40,80,1.0029850944825887,0.04303008833590449,-0.2386529100220438,0.1306895755788986,0.3876641996159284,0.35249831571633433,0.18030405886075265,3046,3045,153,3045,67.02068286277084,30.0,0.01603744493944279,2.0,200,1
26,96,1.1135911357246928,0.046435855219863154,-0.2576965110552226,0.1331336728743164,0.4074476783348004,0.379164586088035,0.18019590187587858,3330,3329,217,3329,63.1006006006006,26.0,0.017782334993820183,2.0,200,1
27,77,1.3001311014237666,0.051817504967090144,-0.287668091974994,0.13336605888520928,0.4454399816663008,0.4095732205319634,0.18012948398738107,3409,3408,247,3408,60.8207685538281,27.0,0.018328866648783214,2.0,200,1
37,87,1.116244777001945,0.04651549144437883,-0.25834452640898786,0.13214552289734682,0.4100854231128736,0.37503965392483746,0.18005216557497208,3070,3069,150,3069,67.29609120521172,30.0,0.01614274002893108,2.0,200,1
39,88,0.8494542912118972,0.03799740575368138,-0.21105075035928245,0.13076453263012355,0.35052993149060263,0.32045252623172804,0.1800391881525958,3079,3078,129,3078,66.77622604741799,29.0,0.01608257140636634,2.0,200,1
33,95,0.9931755360665224,0.04271955920496806,-0.23731753302971337,0.1326632098978198,0.38161348044827315,0.351917013801785,0.18001012676808567,3155,3154,163,3154,66.4985736925515,28.0,0.016634117113209772,2.0,200,1
26,89,1.1299194744538128,0.04692439012129701,-0.2608445882527396,0.13307657838467418,0.4110739512813287,0.38163581018989023,0.1798940527599931,3375,3374,234,3374,62.01451851851852,26.0,0.01809320621040466,2.0,200,1
37,94,0.9790035053900172,0.04226838793978338,-0.2351526022054813,0.1315055190264597,0.3805191121914311,0.3502843493283391,0.1797487569491082,3070,3069,137,3069,67.95602605863192,29.0,0.016077557354485947,2.0,200,1
26,95,1.1090875382486005,0.04630048629133854,-0.2576144015617846,0.13316680888954185,0.40640848696372533,0.37796098394621613,0.1797278646327314,3343,3342,216,3342,62.913849835477116,26.0,0.017842503616384918,2.0,200,1
35,92,1.0014503379929667,0.04298159883427943,-0.2392978384757568,0.1319313808484848,0.38490178157179206,0.35339316011449606,0.1796154913394,3113,3112,150,3112,66.93864439447478,29.0,0.016358344259788056,2.0,200,1
31,98,0.9894797210610378,0.042602192885389245,-0.23725643362655957,0.13335703651530775,0.3794753567246982,0.35106196906988774,0.17956180253659584,3208,3207,174,3207,65.72506234413964,27.0,0.01695501643355504,2.0,200,1
32,96,0.9873896257360566,0.042535727982271565,-0.23691645520339266,0.1333158415627283,0.37907337604529945,0.35025172751555617,0.17953893470909255,3182,3181,177,3181,66.17221873035827,27.0,0.01683969324030596,2.0,200,1
